building_id,total_price
X5gsdTWGS3W7JJQB,9554926
BTshNOJyKHnT2YIT,4188339
dhdymr0lV8N5kZOT,8932526
VEwyGGMcD56w5BOc,4825616
wmUeMoJZfsqaSX9b,903802
EtBjGAHmHCe9t7TZ,3802877
hPNH34vmaZtvBtqc,12721521
wXjeI38bYDMJJwZC,6830624
fxZSGX6aPAFKU8W4,1369319
ewr0Fx6ign87OwaV,3571079
gHKurnEP4AowzsLg,900698
PmLfTgY2FElLrTl0,4687890
eM2NppIOwzW0o8iy,10819294
dxxwNun97NH4WTrZ,2574812
jykBfhh3vdeFUi3H,4116946
NlXbvdFfmJZf3L18,23247645
D7jaFWHCzSqLBwdt,920532
L10dBBdqGmemweSl,5417939
OgB0AdiPKlElakKN,1202556
StiWNN1GQrpPBOYt,2628922
a016eMAVQKnfwMnt,11298801
gsCFcQHnOH3AKMcZ,3356968
IbNsDXfsPwSuFpow,6977714
EgAVWOVxD1Jy5YkE,1377222
BrKghvR76XdbQPnx,6226585
a7fxkXTnUGWHUmKG,17260227
WgzXa170DfpzpURE,8579345
JPWqZbLq0VNC0yKI,9084093
JQgTtbVstqFZwEK1,566501
bCSDbEthlS3nSIor,2296713
Eg8c7ZRbL0gyAEAb,1536752
zsFOujpX1WUIkeMD,2837182
jEvQfHD89c14eFJj,10024584
bU45TrRjtoRJpiOl,8285724
YLKpsew5dW75vksT,5556960
hZ1FFAGWfwM7Q5qr,2429951
uAE5aaysJhyG8lRW,16228122
qxNpqoav46ab8aX0,12266152
tw5gw9arRECzmh5o,10977819
yn4pyBYVb1GcpQ1T,3762371
bE4xwsO642wMGDiH,568133426
aahqDoaTCZYPUnYs,2814325
YV43AlJLyiYsBy7N,9279064
XUoZvwp3G5Uqr6es,5767930
xtfOOyS24DmebcrG,12565634
kHySzvJu1pAOGGr8,8070958
SJLj6Ars5P1fN8uS,16599248
R9A8BJ65VWVztrwJ,18527155
CVz3pN9nF05lPP5u,1424268
vvgK6NlGq4dXvuOQ,4278806
C1h2FivTfEeJpv15,36152139
N2z4leXPR8YG1qOe,1701368
sag3ekvoyZCZgkfV,5178040
Uk5ex47eeWALNICk,4498110
vAl9UtIB6CJkKDqG,9606936
hnYkYGw5QAKE4mKe,737079
dGDaCQGvz1JFUpFs,4340503
O5Hw3gWy8trecv9H,25245190
tMEj7u0YNW1xuLxf,893549
rcPOpyDivowJQm5A,2718331
