building_id,total_price
X5gsdTWGS3W7JJQB,9027064.567808429
BTshNOJyKHnT2YIT,3960150.8444310203
dhdymr0lV8N5kZOT,11400463.52118103
VEwyGGMcD56w5BOc,4505609.601121159
wmUeMoJZfsqaSX9b,878078.5753843074
EtBjGAHmHCe9t7TZ,3217122.944129072
hPNH34vmaZtvBtqc,11583879.006642014
wXjeI38bYDMJJwZC,5660183.277630807
fxZSGX6aPAFKU8W4,1503582.8976174253
ewr0Fx6ign87OwaV,3667733.3864435824
gHKurnEP4AowzsLg,874341.0331653425
PmLfTgY2FElLrTl0,4973980.100559538
eM2NppIOwzW0o8iy,10841868.635030983
dxxwNun97NH4WTrZ,3840012.6338772387
jykBfhh3vdeFUi3H,4687070.173071877
NlXbvdFfmJZf3L18,24024724.700189497
D7jaFWHCzSqLBwdt,972278.3228603819
L10dBBdqGmemweSl,5533505.848500574
OgB0AdiPKlElakKN,1128556.1911481798
StiWNN1GQrpPBOYt,2577830.261643939
a016eMAVQKnfwMnt,19694445.66438062
gsCFcQHnOH3AKMcZ,2999950.000343462
IbNsDXfsPwSuFpow,4501307.72162196
EgAVWOVxD1Jy5YkE,1621864.275418775
BrKghvR76XdbQPnx,5901240.158897744
a7fxkXTnUGWHUmKG,19064766.636633188
WgzXa170DfpzpURE,8518174.05656479
JPWqZbLq0VNC0yKI,11767018.18534865
JQgTtbVstqFZwEK1,534080.5148177461
bCSDbEthlS3nSIor,1713690.9438356853
Eg8c7ZRbL0gyAEAb,1693245.0441494489
zsFOujpX1WUIkeMD,2230630.3955299235
jEvQfHD89c14eFJj,9597803.360911474
bU45TrRjtoRJpiOl,8922511.739291172
YLKpsew5dW75vksT,6863716.632558712
hZ1FFAGWfwM7Q5qr,1743178.9588071078
uAE5aaysJhyG8lRW,11865639.257168215
qxNpqoav46ab8aX0,13340181.228126286
tw5gw9arRECzmh5o,12731787.3774086
yn4pyBYVb1GcpQ1T,3193712.8136587013
bE4xwsO642wMGDiH,614418193.7332436
aahqDoaTCZYPUnYs,2656667.8797411327
YV43AlJLyiYsBy7N,9494105.536557566
XUoZvwp3G5Uqr6es,6469090.112184696
xtfOOyS24DmebcrG,11768223.116198573
kHySzvJu1pAOGGr8,7307205.109406924
SJLj6Ars5P1fN8uS,18039620.14945996
R9A8BJ65VWVztrwJ,20119682.96493196
CVz3pN9nF05lPP5u,1678184.2287972555
vvgK6NlGq4dXvuOQ,4097071.8414336187
C1h2FivTfEeJpv15,38123117.79883904
N2z4leXPR8YG1qOe,1854425.2734962942
sag3ekvoyZCZgkfV,5001232.435553866
Uk5ex47eeWALNICk,4694557.318488925
vAl9UtIB6CJkKDqG,9719464.296835039
hnYkYGw5QAKE4mKe,731388.7228894833
dGDaCQGvz1JFUpFs,5282894.19767751
O5Hw3gWy8trecv9H,28732620.171216626
tMEj7u0YNW1xuLxf,968755.4558333366
rcPOpyDivowJQm5A,2038417.1939500289
FB5zv79bd6nHV1It,1440617.2377072524
SjqLJfNVstz2Vt0Z,5954207.133461341
uv27X0eFKdbSphM7,12850052.668474155
yVbxVL3euuIqmo7V,6364565.4261511555
VvwRRzQcDprObjXd,14998932.562346246
j1eSrtTGv0lNjzBU,31834900.471829828
UboKsiWuyCQXXIsA,3901270.2421822078
R3LK3b1cYHJDoS7T,1063879.7844654499
ii5gSN8z6AOorjQs,7526454.14230507
iFtImxGUUlXbkD9b,5946430.524376411
W4cY4JyAXjYXY1tF,20540825.56629722
HM9qAA76VLEkoqyU,15479982.626077512
fX3cUCjz6wSjn6N5,1566703.8913904286
U7whXhR0NtRb2VTK,4960034.068446577
VP1NDCBMrjip2Bnd,8552743.044759976
SOZVhFbbbVloA5qP,602636.2205932038
pJS9qvsg4qskb1P9,29584061.638816636
Rfg7BpDZLZd445AX,2041070.3155941474
olfnSSZRvyQuIxaI,36288321.43894067
x61xqhi8kwd9xmmN,3988635.6375708063
ejGoSLE9isKffLmw,14041276.259437025
Vx7bSFwMnNMCx9oB,3720542.7128528566
S9TXbscnO5DoawSU,2342127.0939287827
WdVARdRcN8x7AK1d,5748104.4483467005
pStv2kkxELhBBK2G,14223289.33339788
LPJuTqqcd2bQpaQk,16831228.352030683
CjKHQBAnor8AP2eB,4015744.3958005086
PIo9FQYkpDvE32Cw,9781508.058920113
Q8dFQs5lhVAiEJTE,11870343.567848684
GVWNfdARZFl4J5Wx,3153366.1326041794
yfvg6l0mtujabRT0,17342968.663382623
PVAuCtLbP23qr2zL,3719703.7212643954
