building_id,total_price
X5gsdTWGS3W7JJQB,12023601
BTshNOJyKHnT2YIT,3876758
dhdymr0lV8N5kZOT,8482281
VEwyGGMcD56w5BOc,4669815
wmUeMoJZfsqaSX9b,790483
EtBjGAHmHCe9t7TZ,4170137
hPNH34vmaZtvBtqc,12459444
wXjeI38bYDMJJwZC,5690697
fxZSGX6aPAFKU8W4,1642532
ewr0Fx6ign87OwaV,3906410
gHKurnEP4AowzsLg,948901
PmLfTgY2FElLrTl0,5056810
eM2NppIOwzW0o8iy,12207040
dxxwNun97NH4WTrZ,2291288
jykBfhh3vdeFUi3H,4161217
NlXbvdFfmJZf3L18,24811176
D7jaFWHCzSqLBwdt,980113
L10dBBdqGmemweSl,5515436
OgB0AdiPKlElakKN,1314738
StiWNN1GQrpPBOYt,2545217
a016eMAVQKnfwMnt,18648557
gsCFcQHnOH3AKMcZ,3983397
IbNsDXfsPwSuFpow,6711588
EgAVWOVxD1Jy5YkE,1667329
BrKghvR76XdbQPnx,6986763
a7fxkXTnUGWHUmKG,16515448
WgzXa170DfpzpURE,8318025
JPWqZbLq0VNC0yKI,9616919
JQgTtbVstqFZwEK1,427346
bCSDbEthlS3nSIor,1949554
Eg8c7ZRbL0gyAEAb,1601974
zsFOujpX1WUIkeMD,2249536
jEvQfHD89c14eFJj,10342440
bU45TrRjtoRJpiOl,8411576
YLKpsew5dW75vksT,5509887
hZ1FFAGWfwM7Q5qr,1906660
uAE5aaysJhyG8lRW,14963055
qxNpqoav46ab8aX0,10943086
tw5gw9arRECzmh5o,12088189
yn4pyBYVb1GcpQ1T,4093465
bE4xwsO642wMGDiH,442229789
aahqDoaTCZYPUnYs,2412618
YV43AlJLyiYsBy7N,8941555
XUoZvwp3G5Uqr6es,5689116
xtfOOyS24DmebcrG,12287425
kHySzvJu1pAOGGr8,8014774
SJLj6Ars5P1fN8uS,17901121
R9A8BJ65VWVztrwJ,16889004
CVz3pN9nF05lPP5u,1700283
vvgK6NlGq4dXvuOQ,4800297
C1h2FivTfEeJpv15,40685432
N2z4leXPR8YG1qOe,1735295
sag3ekvoyZCZgkfV,5208136
Uk5ex47eeWALNICk,4270008
vAl9UtIB6CJkKDqG,7833259
hnYkYGw5QAKE4mKe,628180
dGDaCQGvz1JFUpFs,3781101
O5Hw3gWy8trecv9H,27062487
tMEj7u0YNW1xuLxf,928262
rcPOpyDivowJQm5A,2168419
FB5zv79bd6nHV1It,1322391
SjqLJfNVstz2Vt0Z,5756627
uv27X0eFKdbSphM7,11385615
yVbxVL3euuIqmo7V,6149159
VvwRRzQcDprObjXd,14941297
j1eSrtTGv0lNjzBU,39236729
UboKsiWuyCQXXIsA,4284868
R3LK3b1cYHJDoS7T,1276218
ii5gSN8z6AOorjQs,6991090
iFtImxGUUlXbkD9b,5686050
W4cY4JyAXjYXY1tF,20666591
HM9qAA76VLEkoqyU,11653215
fX3cUCjz6wSjn6N5,1677344
U7whXhR0NtRb2VTK,5229673
VP1NDCBMrjip2Bnd,7791181
SOZVhFbbbVloA5qP,601267
pJS9qvsg4qskb1P9,45854731
Rfg7BpDZLZd445AX,2038722
olfnSSZRvyQuIxaI,34276649
x61xqhi8kwd9xmmN,4284411
ejGoSLE9isKffLmw,7445704
Vx7bSFwMnNMCx9oB,3492973
S9TXbscnO5DoawSU,2502243
WdVARdRcN8x7AK1d,5821253
pStv2kkxELhBBK2G,14132799
LPJuTqqcd2bQpaQk,17734473
CjKHQBAnor8AP2eB,4209163
PIo9FQYkpDvE32Cw,9736848
Q8dFQs5lhVAiEJTE,13544737
GVWNfdARZFl4J5Wx,3178522
yfvg6l0mtujabRT0,19915078
PVAuCtLbP23qr2zL,3781344
iwJrgniIhfPTCTmt,4556855
tvGpSGlGKclWmFYm,6900038
Ak8AvJmjEw3jSzPD,3828205
z2CovcitJJmVZFvU,15327163
XCs3JK6zTfApKRQq,8760250
ycrEEXCVOZ2VFtDj,2707369
MheS1bq7OcDGJ05M,903575
pAlE5srDfK8zDu8o,24092324
ObAaFE67g31BlRpo,4138899
uX03fWvPUQI1k24X,16185081
qYtmXmJZcCxsYR16,3798691
xOpEoO94sMg0pmgK,2992745
WOqQh2t52P3sHypx,3728818
zSOQn8ONXwfK1YMz,2087027
wErmbQpjJ0KXYt3g,905619
PZkZQcO1joCaJu4m,4806086
qQsKdbjFMUCiKncB,33259592
VGsTcb8wMZWT5UjC,2992976
kzk36KgPb6OHgRGQ,28145218
wv16qReSoCwACjGq,63117923
CqnauNV66YHe1gks,3964398
oEXDouE9eVB5K8T0,3650926
lQtwWVt7IM3E2gLv,12110058
C1tDWNNe6GWNzjxF,15591373
hPQk6g6q96fEA6qf,2612510
z8DrddTDmE9edR3g,2755218
HUJHDhbsEKjDU375,1613196
HCvpwrAaIz1gj9vB,7553938
uxdQDOZMTkgMXF87,13681021
E0gBmfDjtixwUA0k,14845371
IkZq7qHsY3vSSwcR,1893335
WR60rAEhGqmpGGPQ,7219363
QNiCWRVsm0DOcqkc,4861294
qFavghdEze2w15he,11462578
sZl3Xo0wUvZqHF95,4749079
u1ABCsLuOqw7xeSg,10511254
JrPbCAZvRUc1oIqh,4243150
yn5Kp6YGrksLtWaR,569289
sDbbvPTKNYvnkBEP,2388718
QgT6Z9Min017dB2H,2786197
WKx1rO3DeALb6HGl,7918896
ByxhTXwxWIzViLVM,726061
yXEw1aQQMhSrxqSR,1330360
slnIW7o6rSjiHBTo,3707527
TS475FK6SbqORxRf,7523418
cnK6gMaFxsDO9UyT,2184817
MrPuFIhhBsGLWG6j,5842729
z5r0q3mS6g4AdXmz,3141643
Xsn2nvFborqzWEDy,1332734
Eg79yeZBAFgZzKmd,11276938
hXBEiDoNgbjADWN3,2413182
qLDW5vb8gODBBvrP,14062636
ZdlblPDUtFcPzPVG,3080792
JQjuVCoV1cMPIlE8,3801461
kEXBTA7suwUCFuDy,11868572
aCNZPpPNGfirFbiq,6771504
YBDD94i8AhJFvNTX,1437124
q7uATN6vpk4oQd7Z,1957472
gguJ9pV2OYi3Jk0q,6594942
QTSwKBCSHsVJ98Qs,491288
xBjTFMnuysBHgGwy,2323507
ZifOqSywxPB5pOc9,16623788
fKmpn4H3GLyD2PUy,3352205
h2nph9dHHWa0J6fb,997173
ZmcP061oB7pLvwWI,4236008
HhAGxXznlCCHBLRq,5471870
WairBGJvbWqBhyfr,2619382
am6VBxbgo9B6nEi2,16568492
T30SXsl2ZVCbhIf2,3236337
Az6W8JkPtYh5UXJH,14590818
TP3o1eIQ3EkvnejY,10887423
APeCKSkTyUA17R6k,2134655
R02iMiEZkmsiwn0U,5065827
RxGjrcrzYj63KzlM,283914
dfGXvK2a8KfinpeH,5883091
ORobsxUS7gfK0bX4,21546553
AzPpJz3T62VmkxrS,3040871
DFfBG3ipPRPVprt3,4656345
zYZ4mFDXFj8NoiHT,1676085
MwV3Ve3wqFjXXIEQ,62808900
YGvFSY3UbKzqUWsu,11484140
EgApP0wpkfO5czAT,5503079
yaEMimjW6RuytmdP,12609089
swYl8YGXondenmoZ,4060688
QQrkTCqzHS3JKGyi,5991917
rTcCpOJ38Pl9tt1E,4226552
F0aeIVKrnkIbAl5D,6081820
fV9iRaOCYqJqr9SS,2573750
ObVWj9qMlSFLTzD4,1680383
n1e7tlFzODL1Je5e,442060
ByzgK6XH2FXj3Zc9,7351206
mbZY6kO9JRKSIYJZ,12970259
zdEOZ8rVZUIcAsnn,1334046
LcHRmjVTUY1d8zAr,11547678
GpldOFFYRWdLctvy,1885200
agBX2FCIatw2gl6F,2636026
qNtrq7aAefpIVJmz,5170279
nvRQHtY8IPVydFgd,5329420
iBVc1i0Nz2iVLRsJ,11877466
DBzhjFNu9v1vJeCD,1916432
EIxpX2lay3NyyhmD,24414590
LraHARJze06NLWEj,2328456
JaefG5EBsZ0SYwxl,5010806
Xkb3CuiMr2KfmhLD,3017889
fNFGKvxBrDUNTwAy,3685249
y1p1XsrgmvAxIEHf,1072343
wWqRMAbTZCpNO4ps,7896645
yFhkc4piKpQm6VYg,3103542
CDRQ7vsDJH1NHBQx,2570438
OAfBKiNWwxlng9mn,13593466
OHxgQWgXCfDf6M78,22101362
clotOLowKmXI8QYL,2632286
LPaxAt9FlQWzcXKA,25501995
ZzotlYNcNBPq7fBB,10769314
PBG6hOt5APgz8rp8,30465515
Y5ZFW4XTOyRONMXo,2611662
U9zBPGFeGJoWnRNd,8682645
fv5UlMh1Z79JpWia,738976
STMFK1u2A2DAdJoL,4829260
OqLnGFjpkobraVmq,4492693
XWfag8HrTzUIS1ZE,2469295
JXifyDIQDlJqt2RB,32366883
IuqvjqVrqhABDFNo,3493540
iK1jUSPk2MamJTY2,51960931
jwvjXw6Gwpa194Bt,5229605
KLL1mBjOqfz3SV8R,15747447
vjhZ7fGwu9E2auLB,2691103
tXIARKw0fhvToapx,6645307
XnRk3lrWhWEoui7Y,17486683
pBciCIzGIvsCYXiT,6452950
xNUaqMw3oII2UTor,14010131
T9LW8x3knqqPwgkK,2950522
FgWZozt3nzyCUXnM,9494393
EoRnK4go0ALg43mw,5693048
XqL9tVDheeEv2io7,2717197
PmwOSKCRuUFPDDBJ,15603918
WycRuB5bZxXlWV2W,2240866
YWjv0ZV8eA0mZRF2,23891966
vk7qCF738HETEQt9,3494019
YDhAKIfORED4vkHa,19184184
u9AL6k4rKAvzyy8C,2338206
QT1GLgw9A8wfdzeU,2792051
iKl5qy3KvaIWHI5R,4048531
YfKbANQ7jSe2qC9Z,6519566
MNbXMNnVE0Bqbxf3,192009433
UjOE3ivHhkdPmXUa,2426801
hKTU0Op9oP4FvhvB,1161448
lT9WVqZ7TkdeINoK,7885554
kJUVIk8qkUxonpMu,1930088
TLt2tu487OJzEJy9,845815
GDt9566htTubVXNa,674466
xnLBXKCU491czlkd,8026214
dk3U2kpoCxE0M3A1,4757450
ovUA0IOIK7scMkp0,6565045
Ka5lABZoycJYdG0J,1388285
Kn0sQ9WYuOaTJup1,20261432
ZCmnxtyZ2LmAHK6C,4783270
OzyHgftPmahSMoUy,4008795
DCcPK0Bz4s0K94qw,9414190
SrJnp9FVj1NOaHKD,2960883
jFdgPNw1UOrCgz9R,9626759
D2A41lcn8ogEEv3U,5361504
bBLdAVyUfZHFc4J8,6445340
WyDY0LJgEQd3w3oI,294858908
a4gxzrqCDYXkHVRO,1001003
Q8tRkhnt1LvzQfbd,6854111
F9POw6Q1VfzwmvZl,31407334
OSoIi62sdAPjvwaW,9225700
lt618dECCJP52hga,985750
H5oSlW1NjS9ZkCUd,6678529
fHnPAGPz5H4A5ncG,2290777
eFfKOULeH9AHevP1,11303055
pWHziGEbYHeiqxkR,6777365
A4IbRxiHEW1s4xWm,20194917
b0xHPupe27UC1FWh,7993013
pBmRZjKEU8elOEMZ,17747641
s24dzeasNBMNF3wQ,6278560
lL4m4LIGc8eUAGRj,873478
BzZWsahUzzS3EQmU,35937253
BIqC8wsRT6MNxbzM,21434785
TUGRyPGknO34y8hV,2462968
ZWSVfJFRnVZDHyzK,10475049
EqNZT67tmO3KPrqn,6410034
YfbZKFyAsmd83IJi,2057042
pItSwTjdw2DINQWs,1735606
WaPiavWHltptNbiS,42390190
KmuwdIMCQGWeZDn3,855071
vTJcIJp1zdWYk3kT,500361736
OsjsbMMgKgovRTk2,3941594
QvoUBJknCLftjUU0,10576778
Afjjm6CkG8dZo6OE,59458148
W0cLXW9frbcSwuC9,8615270
zC7hzK78U81hpDEG,1044067
mzH5SvOrRZMcTb3n,14903135
AGVbuClWykBxzPpb,44958331
Z6vMNaMXR8E2gcIU,8988467
N7FRMJ3hgQwfo1iN,11164889
jyKCqmgaCBs1R5iK,19590221
KGdN81DHpFvcVTWf,14435761
oEslaw1NKEwgpXUf,67629472
JnHUpz9gPQhtqd3U,1934466
j75Tml208GAPF0ZT,1679801
XcPpoaJn055moHJj,3646194
WANQg2FCfpBEhDr2,27418631
L6y4nBs2Zgeo15wn,1846097
FbOhSq5jm5HxTRYP,1763393
TPXOb7vFP9DnYxE4,2915209
NAPUQh4xFzH26QfH,3840186
QNguheAhZm7YQHam,28253207
wZ7dGYIo0H4BDqHq,10839036
wGFXdPqwvY1rYpQb,5867583
v0g7kjWLOxF9i3bH,65130778
tKEgaj3SpF7MX1Lx,2478360
GRKatZcaqWCvwCqT,740191
UqRU7fxTRPVGNkkN,23712118
Z3j3wsMfNEI4syDN,1404339
Sn2SUoc6dIXb40Yv,710008
gdaG1pBiHSca2Bmf,8602665
P8VJ9OpNOzi1pNHs,1225820
ERFxy1azCrajGP3q,1892662
z00qPV7VEUhIAypg,2584396
xmGVL8St30J9SJ1e,1911640
iuxiZi3C6ZUa1YBu,4049897
EOz8xhQVHxKBO6dp,3780471
z8ABzKTS6c05meQ7,32770488
aoMjwZlKLyn23eLG,4244189
PPXYuMG7KRnHWU7m,2956817
Hvq1x5a6WWYC72Kj,4289947
mroqSuY3Lhzj4qwY,63444988
VPqfAXR2SFZidsdv,13553118
knNaEtdD9y4xVYXf,4137820
Z1oHXu9mV3VDjlUX,5523334
B6sklEIe4jOQbQ7y,5627456
zRKJAGjv3Otkog5j,1610238
gwZYP0QegoM1o8XH,6618103
SbB2CCkhKq5geOMa,3038493
RDqhroeuoXxU7g3l,2385884
k2XTiqNucNtmOM0P,21513062
y3r6qkIAZJCH4Bl6,12729692
JYrFLGonYMChc3S0,664972
ttTAgCyZcjj4XNaw,693323
KlILMXtubFCLXNQs,5093068
EC6iErlPbg9KdQgm,1980638
tX892BaqfnSORhJO,15933546
YyHL06puF4yThClZ,22175014
Wdak4Ahbtg1vxW8z,16580888
VVvppAbrpUbCGyqr,6686492
roaRzR8rcOGClB8Y,7434979
pJ5BEyHtdkCUZig5,5231419
fX0PPuP18QBEfdYk,3914119
XfG52ndMtJhIpXQ7,5472177
kmT9RNLFgZcCP4qJ,6876611
pTbBhjnETaFwPgYt,1638135
IGe1Q4QaA5vbOAUv,147852275
lg4LiPwspfhdfdEz,6333631
ynZPsnqCi5gFtSo2,9798303
kum5RaK8OCRYfRCL,2086092
RDuHaE0ClNtK6kGH,1132647
iRAHsGxzoPySxxS0,2725477
vHmW6y9nlz0lJQyZ,2163729
b1UXxwiJiyu23FDd,1036151
Xd4zehBZFk2ySozC,35276113
tQnYe5oeR1AYOqPq,6189154
YdFynogNns4LP1ys,12058958
jXYeqeXt44QI9H3Z,3104115
Ar3WVfsk4ue0khNC,2100148
qbDkoK4I7AXWNN0F,3433555
zVrJHctlDMZrgSRX,23698685
tFXJMLESkx7F626M,1565493
cU9o0HShjhkVG0aA,4596405
gswsq5jNeDy8cslD,15058604
X2paTKayGacJEdQk,9921420
NJYAPujtH1ZGkFH6,26363772
t7JUNMtfU9aAZbFy,5416898
yPcc6tzVj7wWszhR,5605233
pEnZkUYbYyIe5eHU,5111062
cDGiEwRMaEk6ILm4,4966191
qWHLhIF1IcSdDnas,2884656
CSXDxxvDA1sLozvj,18766625
Pa3gj4P3dnTTqCBQ,6242765
QTVI4Dog1YbjVgmH,5121117
qT3Js3sVcxAau2U0,5857460
Xa9SKgTqRQH9G3AZ,1126637
u8gKhfoWZz7ySjyx,953985
hntBFyRN7WkEPmhV,11339679
LeWWsjS1zU7xBlan,1416468
IlCkGLRpUCKViMZs,19833307
Zu2BIyMBKqKADghc,8316657
drzAOTGxpDdMQFMZ,6107043
zzNxAsYc4pCLb8cT,29447602
W2Xf9MhCFy4SVz5O,2261455
cHc2ax8CLDnTbq5k,4363623
AgU5cPhryY8kmRkO,3461951
ivYExq1o9KISbE9G,1605448
cDddzzxltOWjQRy1,2770952
aqudhKZ7GPrKJ6tl,7004278
qlop7geh3C82s5XC,21020237
IXQIVe4zX5z7guwN,5796422
O9ncDr3lyvkT6WG7,21401831
GZejKzKBSP3B68fa,4423199
SWPKRlVBvWvIfKZX,8660789
Nwo8qlPTyycuiSYq,5014456
HedYuHjg7bxf5szU,17466188
Ibce2HgqQVZXq0kS,3159447
dSLYzSjuBNcq8C9d,22135373
gKLvsyBSAmEBbMvF,26854894
jbTqVadWCD7tkxKH,5867953
M2eMImjGPrLp46Vy,4462591
Q02kxoKHEgq6odY1,1033318
NDVA6InA69aY0tnS,8689386
K3cujKe4iAw8ft0M,1857067
XR1alkVA5gx3uSc8,2353288
Bu6ogaFYoQC9E1hr,1647077
ouD5dvoF9FcKNurh,6771910
KmJmalg54EdnwOO9,9104037
pjYnpJq7qn88pB4B,2886011
jNs6R58FVvpwqrpE,5355378
ZJAHJQRFXVpaeVIO,6517754
L7MAfPGr9843eNn3,10331467
PMVzQFZ1oqvNwE3x,4008754
nY8ArxLsiCcHfFBq,2587176
Aj23Ycku3MWasBsw,40070433
wJJchGQuVWt16PTj,6990491
VnbKqq3GC6gstRGR,5393156
QRcgAZF0K0O4BQ7R,8626809
TwpKdwXTUH2vH10x,1217685
neFHdDnQuG83Crck,9422947
yWqeSPpclUyCXRb7,2996501
OwcpuuAKcn8sz3Sd,44045711
BPmx8DAKF5VruB28,6692730
mmDRdiG5edvPePfJ,4660375
mEluLVLmqzdAOkkG,12050340
nzX7dScC30Tro0an,7916255
I0qkf0r1CbyMkLWf,1795713
