building_id,total_price
X5gsdTWGS3W7JJQB,7866054
BTshNOJyKHnT2YIT,4287721
dhdymr0lV8N5kZOT,8029599
VEwyGGMcD56w5BOc,16582302
wmUeMoJZfsqaSX9b,1599668
EtBjGAHmHCe9t7TZ,4884859
hPNH34vmaZtvBtqc,10074784
wXjeI38bYDMJJwZC,10542170
fxZSGX6aPAFKU8W4,1363039
ewr0Fx6ign87OwaV,8999214
gHKurnEP4AowzsLg,2003519
PmLfTgY2FElLrTl0,5490774
eM2NppIOwzW0o8iy,8092017
dxxwNun97NH4WTrZ,2113376
jykBfhh3vdeFUi3H,4343934
NlXbvdFfmJZf3L18,24188906
D7jaFWHCzSqLBwdt,1893236
L10dBBdqGmemweSl,4283231
OgB0AdiPKlElakKN,2024034
StiWNN1GQrpPBOYt,3406636
a016eMAVQKnfwMnt,8777554
gsCFcQHnOH3AKMcZ,5945952
IbNsDXfsPwSuFpow,4925919
EgAVWOVxD1Jy5YkE,3318036
BrKghvR76XdbQPnx,8876899
a7fxkXTnUGWHUmKG,6865381
WgzXa170DfpzpURE,4291637
JPWqZbLq0VNC0yKI,40433608
JQgTtbVstqFZwEK1,1519770
bCSDbEthlS3nSIor,2327961
Eg8c7ZRbL0gyAEAb,2293079
zsFOujpX1WUIkeMD,3456298
jEvQfHD89c14eFJj,7433557
bU45TrRjtoRJpiOl,5028833
YLKpsew5dW75vksT,3793802
hZ1FFAGWfwM7Q5qr,1955475
uAE5aaysJhyG8lRW,9991815
qxNpqoav46ab8aX0,8229207
tw5gw9arRECzmh5o,3104293
yn4pyBYVb1GcpQ1T,5532479
bE4xwsO642wMGDiH,-2147483648
aahqDoaTCZYPUnYs,2933577
YV43AlJLyiYsBy7N,11842396
XUoZvwp3G5Uqr6es,3915988
xtfOOyS24DmebcrG,17832606
kHySzvJu1pAOGGr8,5113799
SJLj6Ars5P1fN8uS,29940263
R9A8BJ65VWVztrwJ,7235854
CVz3pN9nF05lPP5u,3780083
vvgK6NlGq4dXvuOQ,3365701
C1h2FivTfEeJpv15,34850608
N2z4leXPR8YG1qOe,3928787
sag3ekvoyZCZgkfV,4424661
Uk5ex47eeWALNICk,2942345
vAl9UtIB6CJkKDqG,9352778
hnYkYGw5QAKE4mKe,2051402
dGDaCQGvz1JFUpFs,2999604
O5Hw3gWy8trecv9H,14802855
tMEj7u0YNW1xuLxf,627129
rcPOpyDivowJQm5A,1909818
FB5zv79bd6nHV1It,1617689
SjqLJfNVstz2Vt0Z,5009207
uv27X0eFKdbSphM7,5679814
yVbxVL3euuIqmo7V,9747447
VvwRRzQcDprObjXd,10372953
j1eSrtTGv0lNjzBU,27943435
UboKsiWuyCQXXIsA,3621630
R3LK3b1cYHJDoS7T,2107850
ii5gSN8z6AOorjQs,5773826
iFtImxGUUlXbkD9b,5736269
W4cY4JyAXjYXY1tF,14923845
HM9qAA76VLEkoqyU,19270083
fX3cUCjz6wSjn6N5,6757297
U7whXhR0NtRb2VTK,5195608
VP1NDCBMrjip2Bnd,7625665
SOZVhFbbbVloA5qP,3170777
pJS9qvsg4qskb1P9,13368958
Rfg7BpDZLZd445AX,1919389
olfnSSZRvyQuIxaI,27195942
x61xqhi8kwd9xmmN,5264247
ejGoSLE9isKffLmw,4925708
Vx7bSFwMnNMCx9oB,3299839
S9TXbscnO5DoawSU,3681592
WdVARdRcN8x7AK1d,5752133
pStv2kkxELhBBK2G,7275634
LPJuTqqcd2bQpaQk,6157045
CjKHQBAnor8AP2eB,5294038
PIo9FQYkpDvE32Cw,9199457
Q8dFQs5lhVAiEJTE,16136228
GVWNfdARZFl4J5Wx,3084524
yfvg6l0mtujabRT0,7977865
PVAuCtLbP23qr2zL,5831650
iwJrgniIhfPTCTmt,3158822
tvGpSGlGKclWmFYm,6484072
Ak8AvJmjEw3jSzPD,2631349
z2CovcitJJmVZFvU,9619884
XCs3JK6zTfApKRQq,8664221
ycrEEXCVOZ2VFtDj,2868226
MheS1bq7OcDGJ05M,1281921
pAlE5srDfK8zDu8o,5755879
ObAaFE67g31BlRpo,3631048
uX03fWvPUQI1k24X,8851532
qYtmXmJZcCxsYR16,5505637
xOpEoO94sMg0pmgK,3277780
WOqQh2t52P3sHypx,4065515
zSOQn8ONXwfK1YMz,2475759
wErmbQpjJ0KXYt3g,568128
PZkZQcO1joCaJu4m,7238880
qQsKdbjFMUCiKncB,18170820
VGsTcb8wMZWT5UjC,5698235
kzk36KgPb6OHgRGQ,8340384
wv16qReSoCwACjGq,45873034
CqnauNV66YHe1gks,3669630
oEXDouE9eVB5K8T0,1898369
lQtwWVt7IM3E2gLv,108770377
C1tDWNNe6GWNzjxF,3226947
hPQk6g6q96fEA6qf,6529403
z8DrddTDmE9edR3g,1619626
HUJHDhbsEKjDU375,7807205
HCvpwrAaIz1gj9vB,6556782
uxdQDOZMTkgMXF87,31308588
E0gBmfDjtixwUA0k,9851692
IkZq7qHsY3vSSwcR,2721062
WR60rAEhGqmpGGPQ,4605430
QNiCWRVsm0DOcqkc,6640883
qFavghdEze2w15he,3396654
sZl3Xo0wUvZqHF95,3375244
u1ABCsLuOqw7xeSg,3801396
JrPbCAZvRUc1oIqh,8291233
yn5Kp6YGrksLtWaR,846038
sDbbvPTKNYvnkBEP,1707354
QgT6Z9Min017dB2H,4405236
WKx1rO3DeALb6HGl,17023668
ByxhTXwxWIzViLVM,1286804
yXEw1aQQMhSrxqSR,3292694
slnIW7o6rSjiHBTo,6975056
TS475FK6SbqORxRf,8196535
cnK6gMaFxsDO9UyT,1938064
MrPuFIhhBsGLWG6j,4041124
z5r0q3mS6g4AdXmz,3875544
Xsn2nvFborqzWEDy,1587196
Eg79yeZBAFgZzKmd,8721707
hXBEiDoNgbjADWN3,3556594
qLDW5vb8gODBBvrP,6709653
ZdlblPDUtFcPzPVG,3411477
JQjuVCoV1cMPIlE8,2743202
kEXBTA7suwUCFuDy,15653508
aCNZPpPNGfirFbiq,8249135
YBDD94i8AhJFvNTX,1872384
q7uATN6vpk4oQd7Z,2609522
gguJ9pV2OYi3Jk0q,6216159
QTSwKBCSHsVJ98Qs,1799661
xBjTFMnuysBHgGwy,1924682
ZifOqSywxPB5pOc9,10600995
fKmpn4H3GLyD2PUy,4581661
h2nph9dHHWa0J6fb,1497149
ZmcP061oB7pLvwWI,3331725
HhAGxXznlCCHBLRq,6581267
WairBGJvbWqBhyfr,4288845
am6VBxbgo9B6nEi2,5380260
T30SXsl2ZVCbhIf2,3928730
Az6W8JkPtYh5UXJH,4700265
TP3o1eIQ3EkvnejY,8169876
APeCKSkTyUA17R6k,5388658
R02iMiEZkmsiwn0U,2626769
RxGjrcrzYj63KzlM,2296694
dfGXvK2a8KfinpeH,4949427
ORobsxUS7gfK0bX4,6669419
AzPpJz3T62VmkxrS,7322156
DFfBG3ipPRPVprt3,5902474
zYZ4mFDXFj8NoiHT,2129614
MwV3Ve3wqFjXXIEQ,53641896
YGvFSY3UbKzqUWsu,13419080
