building_id,total_price
X5gsdTWGS3W7JJQB,9289862.163604269
BTshNOJyKHnT2YIT,3889806.7330107535
dhdymr0lV8N5kZOT,10059773.643643705
VEwyGGMcD56w5BOc,4810921.641735838
wmUeMoJZfsqaSX9b,1090980.4286300347
EtBjGAHmHCe9t7TZ,2929040.225991904
hPNH34vmaZtvBtqc,11498101.913087139
wXjeI38bYDMJJwZC,6746780.410471421
fxZSGX6aPAFKU8W4,1511085.845339113
ewr0Fx6ign87OwaV,3529898.1300810245
gHKurnEP4AowzsLg,885548.9770565612
PmLfTgY2FElLrTl0,5314186.346327058
eM2NppIOwzW0o8iy,10973143.210186183
dxxwNun97NH4WTrZ,3382472.606482568
jykBfhh3vdeFUi3H,5251276.35705745
NlXbvdFfmJZf3L18,22245334.673047867
D7jaFWHCzSqLBwdt,1013706.9493943085
L10dBBdqGmemweSl,4038203.044005294
OgB0AdiPKlElakKN,1090265.0508535737
StiWNN1GQrpPBOYt,2599025.5705839186
a016eMAVQKnfwMnt,19312952.643144913
gsCFcQHnOH3AKMcZ,3357564.953100926
IbNsDXfsPwSuFpow,5634621.019183133
EgAVWOVxD1Jy5YkE,985408.6588786008
BrKghvR76XdbQPnx,6080962.9031441035
a7fxkXTnUGWHUmKG,17040010.62069594
WgzXa170DfpzpURE,8622884.237520007
JPWqZbLq0VNC0yKI,11283934.301800562
JQgTtbVstqFZwEK1,589327.0148408458
bCSDbEthlS3nSIor,2306779.713235528
Eg8c7ZRbL0gyAEAb,1739782.1889890207
zsFOujpX1WUIkeMD,2084085.4565093294
jEvQfHD89c14eFJj,9155478.147460168
bU45TrRjtoRJpiOl,8194319.582563448
YLKpsew5dW75vksT,6982958.250407411
hZ1FFAGWfwM7Q5qr,1821819.2695283887
uAE5aaysJhyG8lRW,8707449.889050268
qxNpqoav46ab8aX0,12842263.673429685
tw5gw9arRECzmh5o,12477302.459660958
yn4pyBYVb1GcpQ1T,3757673.297716228
bE4xwsO642wMGDiH,693560088.8782454
aahqDoaTCZYPUnYs,2701333.4812963777
YV43AlJLyiYsBy7N,12160068.090484504
XUoZvwp3G5Uqr6es,6098764.8117205575
xtfOOyS24DmebcrG,11906129.3816744
kHySzvJu1pAOGGr8,7572730.42178151
SJLj6Ars5P1fN8uS,16261103.43246617
R9A8BJ65VWVztrwJ,12278210.033321254
CVz3pN9nF05lPP5u,1478374.3170208808
vvgK6NlGq4dXvuOQ,4046015.5697017745
C1h2FivTfEeJpv15,36807603.73503434
N2z4leXPR8YG1qOe,1881380.1401878349
sag3ekvoyZCZgkfV,5465566.422356013
Uk5ex47eeWALNICk,4489952.20883334
vAl9UtIB6CJkKDqG,9922852.805271985
hnYkYGw5QAKE4mKe,875348.2081496165
dGDaCQGvz1JFUpFs,4515798.819163071
O5Hw3gWy8trecv9H,25314786.641383093
tMEj7u0YNW1xuLxf,873397.7354894431
rcPOpyDivowJQm5A,2313137.929601186
FB5zv79bd6nHV1It,1196146.337880863
SjqLJfNVstz2Vt0Z,6377137.594759874
uv27X0eFKdbSphM7,12745924.748415919
yVbxVL3euuIqmo7V,5962258.333404785
VvwRRzQcDprObjXd,17491340.427111402
j1eSrtTGv0lNjzBU,36029254.82235986
UboKsiWuyCQXXIsA,5010379.290288495
R3LK3b1cYHJDoS7T,1057116.3668246702
ii5gSN8z6AOorjQs,8167789.441578956
iFtImxGUUlXbkD9b,6615173.026148029
W4cY4JyAXjYXY1tF,20200602.543183677
HM9qAA76VLEkoqyU,12386857.38308619
fX3cUCjz6wSjn6N5,1616477.0184930502
U7whXhR0NtRb2VTK,6081333.795560021
VP1NDCBMrjip2Bnd,8320203.400904569
SOZVhFbbbVloA5qP,581085.1641608281
pJS9qvsg4qskb1P9,27275084.488113463
Rfg7BpDZLZd445AX,2075600.9549668557
olfnSSZRvyQuIxaI,32158099.636668283
