building_id,total_price
X5gsdTWGS3W7JJQB,9031223
BTshNOJyKHnT2YIT,3885731
dhdymr0lV8N5kZOT,7746625
VEwyGGMcD56w5BOc,4790334
wmUeMoJZfsqaSX9b,1151035
EtBjGAHmHCe9t7TZ,3207013
hPNH34vmaZtvBtqc,14279066
wXjeI38bYDMJJwZC,6880394
fxZSGX6aPAFKU8W4,1405090
ewr0Fx6ign87OwaV,4017043
gHKurnEP4AowzsLg,1200428
PmLfTgY2FElLrTl0,4968758
eM2NppIOwzW0o8iy,10712145
dxxwNun97NH4WTrZ,2116298
jykBfhh3vdeFUi3H,6120154
NlXbvdFfmJZf3L18,26059880
D7jaFWHCzSqLBwdt,964314
L10dBBdqGmemweSl,4536720
OgB0AdiPKlElakKN,1387062
StiWNN1GQrpPBOYt,2796049
a016eMAVQKnfwMnt,12050540
gsCFcQHnOH3AKMcZ,3304907
IbNsDXfsPwSuFpow,6086553
EgAVWOVxD1Jy5YkE,1665486
BrKghvR76XdbQPnx,6288101
a7fxkXTnUGWHUmKG,11110273
WgzXa170DfpzpURE,5922138
JPWqZbLq0VNC0yKI,10053370
JQgTtbVstqFZwEK1,1006814
bCSDbEthlS3nSIor,1415431
Eg8c7ZRbL0gyAEAb,1869990
zsFOujpX1WUIkeMD,2333189
jEvQfHD89c14eFJj,6053989
bU45TrRjtoRJpiOl,7021020
YLKpsew5dW75vksT,5534135
hZ1FFAGWfwM7Q5qr,1424452
uAE5aaysJhyG8lRW,10724721
qxNpqoav46ab8aX0,16408282
tw5gw9arRECzmh5o,8822320
yn4pyBYVb1GcpQ1T,3775662
bE4xwsO642wMGDiH,290635352
aahqDoaTCZYPUnYs,2739914
YV43AlJLyiYsBy7N,9340367
XUoZvwp3G5Uqr6es,4613505
xtfOOyS24DmebcrG,12173243
kHySzvJu1pAOGGr8,7065301
SJLj6Ars5P1fN8uS,17155479
R9A8BJ65VWVztrwJ,17911960
CVz3pN9nF05lPP5u,2224510
vvgK6NlGq4dXvuOQ,3914200
C1h2FivTfEeJpv15,34593006
N2z4leXPR8YG1qOe,2115442
sag3ekvoyZCZgkfV,5675918
Uk5ex47eeWALNICk,2677895
vAl9UtIB6CJkKDqG,8786982
hnYkYGw5QAKE4mKe,724351
dGDaCQGvz1JFUpFs,4249039
O5Hw3gWy8trecv9H,24603229
tMEj7u0YNW1xuLxf,885087
rcPOpyDivowJQm5A,1860652
FB5zv79bd6nHV1It,1803385
SjqLJfNVstz2Vt0Z,4814399
uv27X0eFKdbSphM7,8268368
yVbxVL3euuIqmo7V,5785810
VvwRRzQcDprObjXd,19532683
j1eSrtTGv0lNjzBU,26921246
UboKsiWuyCQXXIsA,3521627
R3LK3b1cYHJDoS7T,1221225
ii5gSN8z6AOorjQs,7123342
iFtImxGUUlXbkD9b,10354335
W4cY4JyAXjYXY1tF,21614007
HM9qAA76VLEkoqyU,10378127
fX3cUCjz6wSjn6N5,1762432
U7whXhR0NtRb2VTK,4803216
VP1NDCBMrjip2Bnd,9125407
SOZVhFbbbVloA5qP,674504
pJS9qvsg4qskb1P9,35033248
Rfg7BpDZLZd445AX,1834829
olfnSSZRvyQuIxaI,32400902
x61xqhi8kwd9xmmN,4365444
ejGoSLE9isKffLmw,10070455
Vx7bSFwMnNMCx9oB,3883996
S9TXbscnO5DoawSU,2790017
WdVARdRcN8x7AK1d,4666259
pStv2kkxELhBBK2G,15614010
LPJuTqqcd2bQpaQk,15691781
CjKHQBAnor8AP2eB,3770142
PIo9FQYkpDvE32Cw,11519606
Q8dFQs5lhVAiEJTE,17029251
GVWNfdARZFl4J5Wx,3376676
yfvg6l0mtujabRT0,16539182
PVAuCtLbP23qr2zL,3559076
iwJrgniIhfPTCTmt,3668308
tvGpSGlGKclWmFYm,6502648
Ak8AvJmjEw3jSzPD,2770030
z2CovcitJJmVZFvU,15491003
XCs3JK6zTfApKRQq,9171877
ycrEEXCVOZ2VFtDj,3038847
MheS1bq7OcDGJ05M,919852
pAlE5srDfK8zDu8o,21474647
ObAaFE67g31BlRpo,3296461
uX03fWvPUQI1k24X,19447540
qYtmXmJZcCxsYR16,3693591
xOpEoO94sMg0pmgK,3208514
WOqQh2t52P3sHypx,4047286
zSOQn8ONXwfK1YMz,2181069
wErmbQpjJ0KXYt3g,856234
PZkZQcO1joCaJu4m,5452334
qQsKdbjFMUCiKncB,30647927
VGsTcb8wMZWT5UjC,3519010
kzk36KgPb6OHgRGQ,34870638
wv16qReSoCwACjGq,53446123
CqnauNV66YHe1gks,3875893
oEXDouE9eVB5K8T0,2515389
lQtwWVt7IM3E2gLv,11966091
C1tDWNNe6GWNzjxF,25866763
hPQk6g6q96fEA6qf,2263397
z8DrddTDmE9edR3g,2693595
HUJHDhbsEKjDU375,1790311
HCvpwrAaIz1gj9vB,7971589
uxdQDOZMTkgMXF87,11422288
E0gBmfDjtixwUA0k,9396281
IkZq7qHsY3vSSwcR,1599215
WR60rAEhGqmpGGPQ,7333689
QNiCWRVsm0DOcqkc,4916059
qFavghdEze2w15he,6570933
sZl3Xo0wUvZqHF95,4607288
u1ABCsLuOqw7xeSg,11365510
JrPbCAZvRUc1oIqh,3978257
yn5Kp6YGrksLtWaR,595146
sDbbvPTKNYvnkBEP,1719169
QgT6Z9Min017dB2H,2779553
WKx1rO3DeALb6HGl,9544680
ByxhTXwxWIzViLVM,793062
yXEw1aQQMhSrxqSR,1314892
slnIW7o6rSjiHBTo,4090082
TS475FK6SbqORxRf,8225370
cnK6gMaFxsDO9UyT,2037234
MrPuFIhhBsGLWG6j,5356483
z5r0q3mS6g4AdXmz,2656458
Xsn2nvFborqzWEDy,1316415
Eg79yeZBAFgZzKmd,11615256
hXBEiDoNgbjADWN3,2541280
qLDW5vb8gODBBvrP,12881161
ZdlblPDUtFcPzPVG,3790777
JQjuVCoV1cMPIlE8,3549675
kEXBTA7suwUCFuDy,11847491
aCNZPpPNGfirFbiq,7707371
YBDD94i8AhJFvNTX,1577625
q7uATN6vpk4oQd7Z,1884134
gguJ9pV2OYi3Jk0q,6384186
QTSwKBCSHsVJ98Qs,698257
xBjTFMnuysBHgGwy,1999573
ZifOqSywxPB5pOc9,13944536
fKmpn4H3GLyD2PUy,3495188
h2nph9dHHWa0J6fb,996694
ZmcP061oB7pLvwWI,4920168
HhAGxXznlCCHBLRq,4597520
WairBGJvbWqBhyfr,2567037
am6VBxbgo9B6nEi2,17880632
T30SXsl2ZVCbhIf2,4516808
Az6W8JkPtYh5UXJH,9022208
TP3o1eIQ3EkvnejY,12918305
APeCKSkTyUA17R6k,1705489
R02iMiEZkmsiwn0U,5352194
RxGjrcrzYj63KzlM,437526
dfGXvK2a8KfinpeH,5979511
ORobsxUS7gfK0bX4,14404208
AzPpJz3T62VmkxrS,3345355
DFfBG3ipPRPVprt3,4532303
zYZ4mFDXFj8NoiHT,1501122
MwV3Ve3wqFjXXIEQ,87091468
YGvFSY3UbKzqUWsu,13191760
EgApP0wpkfO5czAT,5874029
yaEMimjW6RuytmdP,8311431
swYl8YGXondenmoZ,3026221
QQrkTCqzHS3JKGyi,5319211
rTcCpOJ38Pl9tt1E,3937539
F0aeIVKrnkIbAl5D,4966076
fV9iRaOCYqJqr9SS,2920843
ObVWj9qMlSFLTzD4,1243455
n1e7tlFzODL1Je5e,496355
ByzgK6XH2FXj3Zc9,6289825
mbZY6kO9JRKSIYJZ,16146781
zdEOZ8rVZUIcAsnn,1575679
LcHRmjVTUY1d8zAr,9443530
GpldOFFYRWdLctvy,1839688
agBX2FCIatw2gl6F,2582993
qNtrq7aAefpIVJmz,4518425
nvRQHtY8IPVydFgd,4935943
iBVc1i0Nz2iVLRsJ,19562084
DBzhjFNu9v1vJeCD,1879701
EIxpX2lay3NyyhmD,26951676
LraHARJze06NLWEj,2957272
JaefG5EBsZ0SYwxl,4478299
Xkb3CuiMr2KfmhLD,3618335
fNFGKvxBrDUNTwAy,3293254
y1p1XsrgmvAxIEHf,2248919
wWqRMAbTZCpNO4ps,7903235
yFhkc4piKpQm6VYg,3807780
CDRQ7vsDJH1NHBQx,2303279
OAfBKiNWwxlng9mn,13997666
OHxgQWgXCfDf6M78,23278884
clotOLowKmXI8QYL,1935342
LPaxAt9FlQWzcXKA,20963468
ZzotlYNcNBPq7fBB,12708168
PBG6hOt5APgz8rp8,27050876
Y5ZFW4XTOyRONMXo,2519788
U9zBPGFeGJoWnRNd,9375071
fv5UlMh1Z79JpWia,787646
STMFK1u2A2DAdJoL,5094524
OqLnGFjpkobraVmq,4580063
XWfag8HrTzUIS1ZE,2445270
JXifyDIQDlJqt2RB,30811677
IuqvjqVrqhABDFNo,3222804
iK1jUSPk2MamJTY2,43455526
jwvjXw6Gwpa194Bt,6318157
KLL1mBjOqfz3SV8R,19098549
vjhZ7fGwu9E2auLB,1793452
tXIARKw0fhvToapx,7585620
XnRk3lrWhWEoui7Y,20438166
pBciCIzGIvsCYXiT,4059911
xNUaqMw3oII2UTor,13318406
T9LW8x3knqqPwgkK,2485200
FgWZozt3nzyCUXnM,7122682
EoRnK4go0ALg43mw,4772032
XqL9tVDheeEv2io7,4192747
PmwOSKCRuUFPDDBJ,16642690
WycRuB5bZxXlWV2W,1979782
YWjv0ZV8eA0mZRF2,21501956
vk7qCF738HETEQt9,3961260
YDhAKIfORED4vkHa,16892294
u9AL6k4rKAvzyy8C,2673478
QT1GLgw9A8wfdzeU,3286861
iKl5qy3KvaIWHI5R,6131824
YfKbANQ7jSe2qC9Z,6886274
MNbXMNnVE0Bqbxf3,214221412
UjOE3ivHhkdPmXUa,1919202
hKTU0Op9oP4FvhvB,1517910
lT9WVqZ7TkdeINoK,7825880
kJUVIk8qkUxonpMu,2188097
TLt2tu487OJzEJy9,1239861
GDt9566htTubVXNa,765489
xnLBXKCU491czlkd,8201146
dk3U2kpoCxE0M3A1,5439473
ovUA0IOIK7scMkp0,6256209
Ka5lABZoycJYdG0J,1505470
Kn0sQ9WYuOaTJup1,24345689
ZCmnxtyZ2LmAHK6C,4484238
OzyHgftPmahSMoUy,3881808
DCcPK0Bz4s0K94qw,8781800
