building_id,total_price
X5gsdTWGS3W7JJQB,11734002.5017998
BTshNOJyKHnT2YIT,3898204.33414743
dhdymr0lV8N5kZOT,11177365.703123592
VEwyGGMcD56w5BOc,5079029.93974283
wmUeMoJZfsqaSX9b,1007159.4573344825
EtBjGAHmHCe9t7TZ,2563633.2933667754
hPNH34vmaZtvBtqc,11703775.644225702
wXjeI38bYDMJJwZC,5460159.328190691
fxZSGX6aPAFKU8W4,1569206.2458623198
ewr0Fx6ign87OwaV,3665105.3029282535
gHKurnEP4AowzsLg,845318.3088837354
PmLfTgY2FElLrTl0,4794470.710760876
eM2NppIOwzW0o8iy,10936091.3198932
dxxwNun97NH4WTrZ,3120691.532278642
jykBfhh3vdeFUi3H,4390777.162274556
NlXbvdFfmJZf3L18,23740289.42400867
D7jaFWHCzSqLBwdt,987051.0281620403
L10dBBdqGmemweSl,3808633.2783243577
OgB0AdiPKlElakKN,1096101.6594005374
StiWNN1GQrpPBOYt,2785569.844590984
a016eMAVQKnfwMnt,16287062.828696426
gsCFcQHnOH3AKMcZ,3524579.1851062193
IbNsDXfsPwSuFpow,6263958.523380174
EgAVWOVxD1Jy5YkE,1002851.8984791709
BrKghvR76XdbQPnx,6617922.299452966
a7fxkXTnUGWHUmKG,18290308.396616064
WgzXa170DfpzpURE,8757412.775466356
JPWqZbLq0VNC0yKI,9727644.045971507
JQgTtbVstqFZwEK1,605477.8333536544
bCSDbEthlS3nSIor,1830992.42249572
Eg8c7ZRbL0gyAEAb,2047960.646289962
zsFOujpX1WUIkeMD,2361558.2365320176
jEvQfHD89c14eFJj,9906746.07794256
bU45TrRjtoRJpiOl,7133189.384384236
YLKpsew5dW75vksT,6494570.130563287
hZ1FFAGWfwM7Q5qr,1615626.6135165382
uAE5aaysJhyG8lRW,8875655.316272428
qxNpqoav46ab8aX0,19697652.835849456
tw5gw9arRECzmh5o,12664957.102498146
yn4pyBYVb1GcpQ1T,4121110.1898488724
bE4xwsO642wMGDiH,459760234.14011985
aahqDoaTCZYPUnYs,2321069.339441621
YV43AlJLyiYsBy7N,9194880.512417097
XUoZvwp3G5Uqr6es,7058201.481541707
xtfOOyS24DmebcrG,10544085.286665214
kHySzvJu1pAOGGr8,8233867.158065417
SJLj6Ars5P1fN8uS,14609203.553975949
R9A8BJ65VWVztrwJ,19685102.202601172
CVz3pN9nF05lPP5u,1744794.3708287196
vvgK6NlGq4dXvuOQ,3715205.9126609033
C1h2FivTfEeJpv15,40067855.31392814
N2z4leXPR8YG1qOe,1916160.5978808298
sag3ekvoyZCZgkfV,5152720.343745945
Uk5ex47eeWALNICk,4360253.3017770955
vAl9UtIB6CJkKDqG,10172452.169536637
hnYkYGw5QAKE4mKe,818070.6361374547
dGDaCQGvz1JFUpFs,5131041.099651557
O5Hw3gWy8trecv9H,26424552.21529394
tMEj7u0YNW1xuLxf,696134.089678152
rcPOpyDivowJQm5A,1978081.293567514
FB5zv79bd6nHV1It,997524.7709594883
SjqLJfNVstz2Vt0Z,5926725.137229687
uv27X0eFKdbSphM7,12553252.665704241
