building_id,total_price
X5gsdTWGS3W7JJQB,15086024
BTshNOJyKHnT2YIT,3915996
dhdymr0lV8N5kZOT,10824432
VEwyGGMcD56w5BOc,4550170
wmUeMoJZfsqaSX9b,1014304
EtBjGAHmHCe9t7TZ,3842219
hPNH34vmaZtvBtqc,11660222
wXjeI38bYDMJJwZC,7503887
fxZSGX6aPAFKU8W4,1523698
ewr0Fx6ign87OwaV,3671626
gHKurnEP4AowzsLg,902098
PmLfTgY2FElLrTl0,5042503
eM2NppIOwzW0o8iy,10629919
dxxwNun97NH4WTrZ,3146631
jykBfhh3vdeFUi3H,5417432
NlXbvdFfmJZf3L18,22357757
D7jaFWHCzSqLBwdt,963653
L10dBBdqGmemweSl,5113916
OgB0AdiPKlElakKN,1210391
StiWNN1GQrpPBOYt,2618355
a016eMAVQKnfwMnt,20104052
gsCFcQHnOH3AKMcZ,2996391
IbNsDXfsPwSuFpow,5532037
EgAVWOVxD1Jy5YkE,1413110
BrKghvR76XdbQPnx,6434410
a7fxkXTnUGWHUmKG,15729974
WgzXa170DfpzpURE,8351578
JPWqZbLq0VNC0yKI,9134218
JQgTtbVstqFZwEK1,487358
bCSDbEthlS3nSIor,2106339
Eg8c7ZRbL0gyAEAb,2002466
zsFOujpX1WUIkeMD,2630078
jEvQfHD89c14eFJj,9736623
bU45TrRjtoRJpiOl,8906803
YLKpsew5dW75vksT,6003810
hZ1FFAGWfwM7Q5qr,1590002
uAE5aaysJhyG8lRW,12455790
qxNpqoav46ab8aX0,12473964
tw5gw9arRECzmh5o,11081022
yn4pyBYVb1GcpQ1T,3033168
bE4xwsO642wMGDiH,282373320
aahqDoaTCZYPUnYs,2421955
YV43AlJLyiYsBy7N,8967914
XUoZvwp3G5Uqr6es,5960102
xtfOOyS24DmebcrG,13190046
kHySzvJu1pAOGGr8,7686665
SJLj6Ars5P1fN8uS,16329930
R9A8BJ65VWVztrwJ,15749101
CVz3pN9nF05lPP5u,1900370
vvgK6NlGq4dXvuOQ,3936556
C1h2FivTfEeJpv15,38711687
N2z4leXPR8YG1qOe,1854473
sag3ekvoyZCZgkfV,5685713
Uk5ex47eeWALNICk,4534036
vAl9UtIB6CJkKDqG,7054036
hnYkYGw5QAKE4mKe,738624
dGDaCQGvz1JFUpFs,4598127
O5Hw3gWy8trecv9H,28362528
tMEj7u0YNW1xuLxf,881421
rcPOpyDivowJQm5A,2461109
FB5zv79bd6nHV1It,1504587
SjqLJfNVstz2Vt0Z,5698915
uv27X0eFKdbSphM7,11821204
yVbxVL3euuIqmo7V,6358276
VvwRRzQcDprObjXd,14923758
j1eSrtTGv0lNjzBU,34401672
UboKsiWuyCQXXIsA,3659801
R3LK3b1cYHJDoS7T,1062270
ii5gSN8z6AOorjQs,6563603
iFtImxGUUlXbkD9b,9623852
W4cY4JyAXjYXY1tF,20749926
HM9qAA76VLEkoqyU,11899823
fX3cUCjz6wSjn6N5,1631616
U7whXhR0NtRb2VTK,5197619
VP1NDCBMrjip2Bnd,9121058
SOZVhFbbbVloA5qP,589452
pJS9qvsg4qskb1P9,34886201
Rfg7BpDZLZd445AX,1933140
olfnSSZRvyQuIxaI,35693839
x61xqhi8kwd9xmmN,3883673
ejGoSLE9isKffLmw,10728805
Vx7bSFwMnNMCx9oB,3813528
S9TXbscnO5DoawSU,2114170
WdVARdRcN8x7AK1d,5737306
pStv2kkxELhBBK2G,14354964
LPJuTqqcd2bQpaQk,16596302
CjKHQBAnor8AP2eB,4477777
PIo9FQYkpDvE32Cw,12592519
Q8dFQs5lhVAiEJTE,12253190
GVWNfdARZFl4J5Wx,3171435
yfvg6l0mtujabRT0,19114429
PVAuCtLbP23qr2zL,3893431
iwJrgniIhfPTCTmt,4774008
tvGpSGlGKclWmFYm,6477953
Ak8AvJmjEw3jSzPD,2390451
z2CovcitJJmVZFvU,13946676
XCs3JK6zTfApKRQq,8556279
ycrEEXCVOZ2VFtDj,2753392
MheS1bq7OcDGJ05M,969199
pAlE5srDfK8zDu8o,23303120
ObAaFE67g31BlRpo,3154143
uX03fWvPUQI1k24X,18649228
qYtmXmJZcCxsYR16,3796496
xOpEoO94sMg0pmgK,2895009
WOqQh2t52P3sHypx,3593961
zSOQn8ONXwfK1YMz,1838771
wErmbQpjJ0KXYt3g,879332
PZkZQcO1joCaJu4m,4788467
qQsKdbjFMUCiKncB,31611509
VGsTcb8wMZWT5UjC,3233103
kzk36KgPb6OHgRGQ,21497542
wv16qReSoCwACjGq,61665028
CqnauNV66YHe1gks,5259920
oEXDouE9eVB5K8T0,4440059
lQtwWVt7IM3E2gLv,14423755
C1tDWNNe6GWNzjxF,25861416
hPQk6g6q96fEA6qf,2808917
z8DrddTDmE9edR3g,2692716
HUJHDhbsEKjDU375,1477436
HCvpwrAaIz1gj9vB,7424281
uxdQDOZMTkgMXF87,15040171
E0gBmfDjtixwUA0k,9770132
IkZq7qHsY3vSSwcR,1985187
WR60rAEhGqmpGGPQ,6771103
QNiCWRVsm0DOcqkc,4982139
qFavghdEze2w15he,10131414
sZl3Xo0wUvZqHF95,4313443
u1ABCsLuOqw7xeSg,13213495
JrPbCAZvRUc1oIqh,4331511
yn5Kp6YGrksLtWaR,489474
sDbbvPTKNYvnkBEP,2056625
QgT6Z9Min017dB2H,2863169
WKx1rO3DeALb6HGl,8334273
ByxhTXwxWIzViLVM,680342
yXEw1aQQMhSrxqSR,1382906
slnIW7o6rSjiHBTo,3943345
TS475FK6SbqORxRf,7418075
cnK6gMaFxsDO9UyT,2040488
MrPuFIhhBsGLWG6j,4888897
z5r0q3mS6g4AdXmz,2298663
Xsn2nvFborqzWEDy,1322036
Eg79yeZBAFgZzKmd,11130703
hXBEiDoNgbjADWN3,2355325
qLDW5vb8gODBBvrP,14319868
ZdlblPDUtFcPzPVG,2868336
JQjuVCoV1cMPIlE8,3400775
kEXBTA7suwUCFuDy,24302803
aCNZPpPNGfirFbiq,6387206
YBDD94i8AhJFvNTX,1653867
q7uATN6vpk4oQd7Z,2137484
gguJ9pV2OYi3Jk0q,7403039
QTSwKBCSHsVJ98Qs,534145
xBjTFMnuysBHgGwy,2512269
ZifOqSywxPB5pOc9,17185819
fKmpn4H3GLyD2PUy,3096767
h2nph9dHHWa0J6fb,1178863
ZmcP061oB7pLvwWI,4213068
HhAGxXznlCCHBLRq,5453520
WairBGJvbWqBhyfr,2357725
am6VBxbgo9B6nEi2,14340988
T30SXsl2ZVCbhIf2,3522526
Az6W8JkPtYh5UXJH,14306974
TP3o1eIQ3EkvnejY,10138170
APeCKSkTyUA17R6k,2059264
R02iMiEZkmsiwn0U,5371998
RxGjrcrzYj63KzlM,311350
dfGXvK2a8KfinpeH,5556749
ORobsxUS7gfK0bX4,21516582
AzPpJz3T62VmkxrS,3529511
DFfBG3ipPRPVprt3,4396227
zYZ4mFDXFj8NoiHT,1634528
MwV3Ve3wqFjXXIEQ,69431131
YGvFSY3UbKzqUWsu,11180026
EgApP0wpkfO5czAT,5555340
yaEMimjW6RuytmdP,8437669
swYl8YGXondenmoZ,3635778
QQrkTCqzHS3JKGyi,6209121
rTcCpOJ38Pl9tt1E,4170359
F0aeIVKrnkIbAl5D,6317482
fV9iRaOCYqJqr9SS,2558156
ObVWj9qMlSFLTzD4,1699174
n1e7tlFzODL1Je5e,421200
