building_id,total_price
X5gsdTWGS3W7JJQB,11116027.6178211
BTshNOJyKHnT2YIT,3788507.6385141
dhdymr0lV8N5kZOT,9793422.79906286
VEwyGGMcD56w5BOc,4984904.01117497
wmUeMoJZfsqaSX9b,1200308.47209674
EtBjGAHmHCe9t7TZ,3421923.75140907
hPNH34vmaZtvBtqc,12068612.0078205
wXjeI38bYDMJJwZC,6844161.14870894
fxZSGX6aPAFKU8W4,1741570.93286613
ewr0Fx6ign87OwaV,4288493.2699814
gHKurnEP4AowzsLg,770453.955711943
PmLfTgY2FElLrTl0,5901815.18676372
eM2NppIOwzW0o8iy,11471749.826091
dxxwNun97NH4WTrZ,3969184.281263
jykBfhh3vdeFUi3H,4616119.46631615
NlXbvdFfmJZf3L18,22685216.2666481
D7jaFWHCzSqLBwdt,950846.703789441
L10dBBdqGmemweSl,4643185.49260969
OgB0AdiPKlElakKN,1274244.89929716
StiWNN1GQrpPBOYt,2640521.52352014
a016eMAVQKnfwMnt,21211055.5366111
gsCFcQHnOH3AKMcZ,3416144.8731832
IbNsDXfsPwSuFpow,6274588.9607831
EgAVWOVxD1Jy5YkE,1082655.94909038
BrKghvR76XdbQPnx,5761320.47008631
a7fxkXTnUGWHUmKG,16710003.6749086
WgzXa170DfpzpURE,8219583.5929871
JPWqZbLq0VNC0yKI,10680157.0607378
JQgTtbVstqFZwEK1,486231.160394742
bCSDbEthlS3nSIor,1210006.14136998
Eg8c7ZRbL0gyAEAb,1901137.29885014
zsFOujpX1WUIkeMD,3644403.45844669
jEvQfHD89c14eFJj,5699096.58309846
bU45TrRjtoRJpiOl,7638150.29972158
YLKpsew5dW75vksT,6450394.24313695
hZ1FFAGWfwM7Q5qr,1958191.2208116
uAE5aaysJhyG8lRW,8923509.67674925
qxNpqoav46ab8aX0,12924292.5966783
tw5gw9arRECzmh5o,13167897.5235375
yn4pyBYVb1GcpQ1T,3186775.37965603
bE4xwsO642wMGDiH,357570692.473328
aahqDoaTCZYPUnYs,2686462.73783307
YV43AlJLyiYsBy7N,11443411.2802754
XUoZvwp3G5Uqr6es,5640051.29330472
xtfOOyS24DmebcrG,11584853.5809178
kHySzvJu1pAOGGr8,7437813.39246779
SJLj6Ars5P1fN8uS,17217501.9456278
R9A8BJ65VWVztrwJ,18900038.9158021
CVz3pN9nF05lPP5u,1592899.04174272
vvgK6NlGq4dXvuOQ,4409466.41842391
C1h2FivTfEeJpv15,38217602.9986755
N2z4leXPR8YG1qOe,1719562.23006658
sag3ekvoyZCZgkfV,5173930.61824909
Uk5ex47eeWALNICk,3398619.64356953
vAl9UtIB6CJkKDqG,10877720.470935
hnYkYGw5QAKE4mKe,865436.794974713
dGDaCQGvz1JFUpFs,4870604.72228818
O5Hw3gWy8trecv9H,25877991.1566341
tMEj7u0YNW1xuLxf,996670.806915621
rcPOpyDivowJQm5A,2720916.19604813
FB5zv79bd6nHV1It,1238903.97973145
SjqLJfNVstz2Vt0Z,6484450.89743683
uv27X0eFKdbSphM7,13351736.9722804
yVbxVL3euuIqmo7V,7673180.44309742
VvwRRzQcDprObjXd,16063839.7078669
j1eSrtTGv0lNjzBU,28163712.512244
UboKsiWuyCQXXIsA,3309474.70020527
R3LK3b1cYHJDoS7T,1246056.98500028
ii5gSN8z6AOorjQs,7618726.45775098
iFtImxGUUlXbkD9b,8712929.03285793
W4cY4JyAXjYXY1tF,22067687.2807808
HM9qAA76VLEkoqyU,13465371.7298763
fX3cUCjz6wSjn6N5,1618084.90773191
U7whXhR0NtRb2VTK,4806342.56140132
VP1NDCBMrjip2Bnd,8882845.78652617
SOZVhFbbbVloA5qP,576750.569164163
pJS9qvsg4qskb1P9,29532086.2119086
Rfg7BpDZLZd445AX,1846901.03503902
olfnSSZRvyQuIxaI,32746127.5266159
x61xqhi8kwd9xmmN,3723633.29058266
ejGoSLE9isKffLmw,16655132.446005
Vx7bSFwMnNMCx9oB,3861661.34904116
S9TXbscnO5DoawSU,2359767.65863749
WdVARdRcN8x7AK1d,6553989.19464304
pStv2kkxELhBBK2G,14036582.8942565
LPJuTqqcd2bQpaQk,16050479.009431
CjKHQBAnor8AP2eB,4257002.26230299
PIo9FQYkpDvE32Cw,12152810.3128463
Q8dFQs5lhVAiEJTE,10189085.3088714
GVWNfdARZFl4J5Wx,3147802.45427036
yfvg6l0mtujabRT0,13381450.9946185
PVAuCtLbP23qr2zL,4089267.42037434
iwJrgniIhfPTCTmt,4333510.15007081
tvGpSGlGKclWmFYm,7001229.73332827
