building_id,total_price
X5gsdTWGS3W7JJQB,11319995.20715707
wXjeI38bYDMJJwZC,6251063.357949206
NlXbvdFfmJZf3L18,21201700.3537289
a016eMAVQKnfwMnt,17561095.359000593
JPWqZbLq0VNC0yKI,9371615.626146464
uAE5aaysJhyG8lRW,13863369.246886635
YV43AlJLyiYsBy7N,9843470.86752408
xtfOOyS24DmebcrG,11305554.248468364
SJLj6Ars5P1fN8uS,17538916.02971223
C1h2FivTfEeJpv15,36520150.56712701
vAl9UtIB6CJkKDqG,10067849.483752536
dGDaCQGvz1JFUpFs,4244560.902893128
O5Hw3gWy8trecv9H,25406956.011318516
VvwRRzQcDprObjXd,15777898.627759533
j1eSrtTGv0lNjzBU,33353667.348430198
HM9qAA76VLEkoqyU,12523726.494552588
VP1NDCBMrjip2Bnd,8182163.656829666
olfnSSZRvyQuIxaI,39159380.439675786
WdVARdRcN8x7AK1d,6215701.997835332
PIo9FQYkpDvE32Cw,10923094.505777318
XCs3JK6zTfApKRQq,8799862.533177184
qQsKdbjFMUCiKncB,26984958.032215465
VGsTcb8wMZWT5UjC,2858957.7590828314
wv16qReSoCwACjGq,68129894.8848432
lQtwWVt7IM3E2gLv,15242594.600601649
uxdQDOZMTkgMXF87,13081117.76136162
QNiCWRVsm0DOcqkc,4143725.6842899304
gguJ9pV2OYi3Jk0q,7056116.100789616
am6VBxbgo9B6nEi2,14455782.881088827
MwV3Ve3wqFjXXIEQ,79972180.11148065
EgApP0wpkfO5czAT,5142508.074947309
EIxpX2lay3NyyhmD,21191412.915509116
LPaxAt9FlQWzcXKA,23452553.134325925
PBG6hOt5APgz8rp8,30506211.307466205
JXifyDIQDlJqt2RB,33833911.962984785
iK1jUSPk2MamJTY2,56089938.28872481
tXIARKw0fhvToapx,7418584.380701948
XnRk3lrWhWEoui7Y,16616752.665959269
YWjv0ZV8eA0mZRF2,24523975.500699364
YDhAKIfORED4vkHa,19482383.73675894
MNbXMNnVE0Bqbxf3,165244895.87143165
Kn0sQ9WYuOaTJup1,19746894.53647455
OzyHgftPmahSMoUy,3821397.247282497
D2A41lcn8ogEEv3U,5492691.649627801
WyDY0LJgEQd3w3oI,461511798.32287765
Q8tRkhnt1LvzQfbd,6915309.592335463
pWHziGEbYHeiqxkR,4869362.47235948
BzZWsahUzzS3EQmU,40824181.34140676
WaPiavWHltptNbiS,41829417.85640674
vTJcIJp1zdWYk3kT,1001605648.2742263
QvoUBJknCLftjUU0,11203759.451627785
mzH5SvOrRZMcTb3n,11879896.86979355
AGVbuClWykBxzPpb,39764058.342772
jyKCqmgaCBs1R5iK,17055669.125462055
wGFXdPqwvY1rYpQb,4699907.008072823
v0g7kjWLOxF9i3bH,56692474.07610722
mroqSuY3Lhzj4qwY,58813339.68667624
tX892BaqfnSORhJO,14855770.728715628
Wdak4Ahbtg1vxW8z,15738952.3252623
IGe1Q4QaA5vbOAUv,153465719.10129324
zVrJHctlDMZrgSRX,27546970.599274404
gswsq5jNeDy8cslD,13363539.82231976
X2paTKayGacJEdQk,10657233.209092014
NJYAPujtH1ZGkFH6,28272728.352435388
pEnZkUYbYyIe5eHU,4763411.62758534
Pa3gj4P3dnTTqCBQ,5303103.715440753
hntBFyRN7WkEPmhV,12038733.281438718
IlCkGLRpUCKViMZs,19932565.16910688
