building_id,total_price
X5gsdTWGS3W7JJQB,5293561.8267323645
BTshNOJyKHnT2YIT,3850135.5037635365
dhdymr0lV8N5kZOT,14656317.703654999
VEwyGGMcD56w5BOc,4200658.931679074
wmUeMoJZfsqaSX9b,1397615.0185101505
EtBjGAHmHCe9t7TZ,4283276.41337462
hPNH34vmaZtvBtqc,12498697.389017608
wXjeI38bYDMJJwZC,5752419.878085437
fxZSGX6aPAFKU8W4,2513003.470693527
ewr0Fx6ign87OwaV,3592659.621915023
gHKurnEP4AowzsLg,1057874.1229301393
PmLfTgY2FElLrTl0,5537869.191923759
eM2NppIOwzW0o8iy,12246255.590367058
dxxwNun97NH4WTrZ,4708894.261485963
jykBfhh3vdeFUi3H,5277109.468258839
NlXbvdFfmJZf3L18,30672922.225031435
D7jaFWHCzSqLBwdt,1483559.8674007405
L10dBBdqGmemweSl,13883848.957218625
OgB0AdiPKlElakKN,2216877.6911611697
StiWNN1GQrpPBOYt,2825033.8084996897
a016eMAVQKnfwMnt,21201260.02163254
gsCFcQHnOH3AKMcZ,4959497.660910715
IbNsDXfsPwSuFpow,5019624.601169115
EgAVWOVxD1Jy5YkE,1619442.68797895
BrKghvR76XdbQPnx,8229602.413846438
a7fxkXTnUGWHUmKG,19188680.879649006
WgzXa170DfpzpURE,7663038.685487058
JPWqZbLq0VNC0yKI,10466333.18430827
JQgTtbVstqFZwEK1,3320502.826879101
bCSDbEthlS3nSIor,2714083.866485152
Eg8c7ZRbL0gyAEAb,3994401.2215269003
zsFOujpX1WUIkeMD,4620471.540954741
jEvQfHD89c14eFJj,11946038.264024379
bU45TrRjtoRJpiOl,15467807.709035672
YLKpsew5dW75vksT,7201061.987927562
hZ1FFAGWfwM7Q5qr,4309849.12349053
uAE5aaysJhyG8lRW,14449674.777057357
qxNpqoav46ab8aX0,24500830.16684843
tw5gw9arRECzmh5o,8452685.136537733
yn4pyBYVb1GcpQ1T,3804399.4617267954
bE4xwsO642wMGDiH,503644275.5456848
aahqDoaTCZYPUnYs,3416910.3120739134
YV43AlJLyiYsBy7N,7379258.676126
XUoZvwp3G5Uqr6es,5563164.846359458
xtfOOyS24DmebcrG,13684245.253377838
kHySzvJu1pAOGGr8,9004260.038085587
SJLj6Ars5P1fN8uS,18524153.288132697
R9A8BJ65VWVztrwJ,31676274.578287657
CVz3pN9nF05lPP5u,6275799.719359885
vvgK6NlGq4dXvuOQ,8124152.31460299
C1h2FivTfEeJpv15,45509067.28959732
N2z4leXPR8YG1qOe,1764221.8982184045
sag3ekvoyZCZgkfV,5404452.598165939
Uk5ex47eeWALNICk,4360829.39842192
vAl9UtIB6CJkKDqG,8484708.135734096
hnYkYGw5QAKE4mKe,671397.3662927782
dGDaCQGvz1JFUpFs,7419746.80092866
O5Hw3gWy8trecv9H,28759995.67941835
tMEj7u0YNW1xuLxf,2107227.5453635654
rcPOpyDivowJQm5A,11511810.552794078
FB5zv79bd6nHV1It,2182133.6601943
SjqLJfNVstz2Vt0Z,5581588.156008997
uv27X0eFKdbSphM7,10718444.090472113
yVbxVL3euuIqmo7V,6802265.3668997055
VvwRRzQcDprObjXd,15651384.169926276
j1eSrtTGv0lNjzBU,27073898.0388514
UboKsiWuyCQXXIsA,4256827.750048072
R3LK3b1cYHJDoS7T,3302764.2717328826
ii5gSN8z6AOorjQs,9236672.194622928
iFtImxGUUlXbkD9b,14419635.895891635
W4cY4JyAXjYXY1tF,19888993.078991506
HM9qAA76VLEkoqyU,15351451.481623309
fX3cUCjz6wSjn6N5,1413542.3731755826
U7whXhR0NtRb2VTK,7658115.762442835
VP1NDCBMrjip2Bnd,8894697.78427306
